course_id,course_code,course_title,is_required,priority,enrollment,required_board,needs_projector,needs_lab,credits,timeslot_id,room_id,course_tags
C1029,MATH 208-A18,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1530_1620,R_KNE_210,linear_algebra;applied_math
C1030,MATH 208-B18,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1300_1420,R_KNE_210,linear_algebra;applied_math
C1031,MATH 209-A18,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1230_1320,R_LOW_206,differential_equations;pde;analysis
C1032,MATH 224-A18,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_MW_1430_1550,R_KNE_210,calculus;geometry;analysis
C1033,MATH 224-B18,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_1130_1250,R_MUE_153,calculus;geometry;analysis
C1034,MATH 300-A18,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_TTH_1130_1250,R_AND_205,proofs;number_theory;combinatorics
C1035,MATH 300-B18,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MW_1000_1120,R_MUE_153,proofs;number_theory;combinatorics
C1036,MATH 327-A18,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1230_1320,R_AND_205,analysis;real_analysis
C1037,MATH 334-A18,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_TTH_1600_1720,R_MGH_389,analysis;pde;complex_analysis
C1038,MATH 342-A18,Art of Problem Solving,0,2,25,any,0,0,4,T_TTH_1000_1120,R_PDL_C401,combinatorics;number_theory;geometry;probability
C1039,MATH 381-A18,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_TTH_1600_1720,R_AND_205,combinatorics;graph_theory;optimization
C1040,MATH 394-A18,Probability I,1,10,170,any,1,0,4,T_MWF_1530_1620,R_KNE_220,probability;statistics
C1041,MATH 398-B18,Special Topics: WDRP,0,2,15,any,0,0,2,T_MWF_0830_0920,R_PDL_C401,general_math;seminar
C1042,MATH 402-A18,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_TTH_1000_1120,R_OTB_014,algebra;number_theory
C1043,MATH 407-A18,Linear Optimization,1,10,150,any,1,0,4,T_TTH_1430_1550,R_SAV_260,optimization;linear_algebra
C1044,MATH 424-A18,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_0930_1020,R_SMI_102,analysis;real_analysis
C1045,MATH 427-A18,Complex Analysis,0,2,50,any,0,0,4,T_MWF_0930_1020,R_LOW_206,complex_analysis;analysis
C1046,MATH 441-A18,Topology,0,2,90,any,1,0,4,T_MWF_1530_1620,R_OTB_014,topology;geometry
C1047,MATH 444-A18,Geometries I,0,2,50,any,0,0,4,T_MWF_1030_1120,R_MGH_389,geometry;education
C1048,MATH 461-A18,Combinatorial Theory I,0,2,80,any,1,0,4,T_MWF_1230_1320,R_AND_205,combinatorics;graph_theory
C1049,MATH 491-A18,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_TTH_1600_1720,R_MGH_389,probability;stochastic_processes
C1050,MATH 504-A18,Modern Algebra,0,2,35,any,0,0,5,T_TTH_1430_1550,R_MGH_389,algebra;algebraic_geometry
C1051,MATH 507-A18,Algebraic Structures,0,2,25,any,0,0,3,T_MWF_1430_1520,R_PDL_C401,algebra;representation_theory
C1052,MATH 514-A18,Network Optimization,0,2,20,any,0,0,3,T_W_1500_1650,R_LOW_113,optimization;combinatorics;graph_theory
C1053,MATH 521-A18,Advanced Probability,0,2,15,any,0,0,3,T_MWF_1430_1520,R_PDL_C038,probability;analysis
C1054,MATH 526-A18,Real Analysis,0,2,20,any,0,0,5,T_MWF_1530_1620,R_MEB_248,analysis;real_analysis
C1055,MATH 534-A18,Complex Analysis,0,2,25,any,0,0,5,T_TTH_1000_1120,R_MEB_248,complex_analysis;analysis
C1056,MATH 544-A18,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_MWF_1230_1320,R_LOW_206,topology;geometry
C1057,MATH 547-A18,Geometric Structures,0,2,25,any,0,0,3,T_TTH_0830_0950,R_PDL_C401,geometry;differential_geometry
C1058,MATH 550-D18,Seminar in Geometry,0,2,20,any,0,0,3,T_W_1500_1650,R_LOW_113,geometry;seminar
C1059,MATH 580-B18,Departmental Colloquium,0,2,60,any,0,0,2,T_TTH_1600_1720,R_OTB_014,general_math;seminar
C1060,MATH 581-C18,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_MW_1000_1120,R_MEB_248,pde;inverse_problems
C1061,MATH 584-A18,Numerical Linear Algebra,0,2,25,any,0,0,5,T_TTH_1300_1420,R_PDL_C038,numerical_analysis;linear_algebra
C1062,MATH 590-A18,Seminar in Probability,0,2,40,any,0,0,3,T_MWF_1030_1120,R_SMI_102,probability;seminar
C1063,MATH 102-A19,Algebra,0,2,40,any,0,0,5,T_MWF_0830_0920,R_LOW_206,service;algebra;precalculus
C1064,MATH 103-A19,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_1130_1220,R_LOW_206,service;precalculus
C1065,MATH 111-A19,Algebra with Applications,1,10,240,any,1,0,5,T_MW_1000_1120,R_SMI_120,service;algebra;applications
C1066,MATH 111-B19,Algebra with Applications,1,10,240,any,1,0,5,T_MW_1000_1120,R_GUG_220,service;algebra;applications
C1067,MATH 112-A19,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_1430_1520,R_OTB_014,service;calculus;optimization
C1068,MATH 120-A19,Precalculus,1,10,240,any,1,0,5,T_TTH_1000_1120,R_KNE_220,service;precalculus;calculus
C1069,MATH 120-B19,Precalculus,1,10,240,any,1,0,5,T_MWF_1330_1420,R_GUG_220,service;precalculus;calculus
C1070,MATH 124-A19,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_0830_0950,R_KNE_220,service;calculus
C1071,MATH 124-B19,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_KNE_210,service;calculus
C1072,MATH 124-C19,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_GUG_220,service;calculus
C1073,MATH 124-D19,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_1430_1550,R_GUG_220,service;calculus
C1074,MATH 124-E19,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_0830_0950,R_KNE_220,service;calculus
C1075,MATH 124-F19,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;calculus
C1076,MATH 125-A19,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_210,service;calculus
C1077,MATH 125-B19,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_220,service;calculus
C1078,MATH 125-C19,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1030_1120,R_KNE_220,service;calculus
C1079,MATH 126-A19,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus;geometry
C1080,MATH 126-B19,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;calculus;geometry
C1081,MATH 126-C19,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1430_1520,R_GUG_220,service;calculus;geometry
C1082,MATH 126-D19,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1430_1520,R_KNE_210,service;calculus;geometry
C1083,MATH 134-A19,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1030_1120,R_MGH_389,calculus;honors;linear_algebra
C1084,MATH 200-A19,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_0830_0920,R_KNE_210,combinatorics;probability;number_theory
C1085,MATH 207-A19,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MW_1000_1120,R_KNE_220,differential_equations;applied_math
C1086,MATH 207-C19,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MWF_1430_1520,R_KNE_220,differential_equations;applied_math
C1087,MATH 207-D19,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MWF_1330_1420,R_SMI_102,differential_equations;applied_math
C1088,MATH 208-A19,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_0830_0920,R_KNE_210,linear_algebra;applied_math
C1089,MATH 208-B19,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1000_1120,R_KNE_210,linear_algebra;applied_math
C1090,MATH 209-A19,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1130_1220,R_MGH_389,differential_equations;pde;analysis
C1091,MATH 224-A19,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_MWF_1230_1320,R_KNE_210,calculus;geometry;analysis
C1092,MATH 224-B19,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_MWF_1130_1220,R_SMI_102,calculus;geometry;analysis
C1093,MATH 300-A19,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MWF_0930_1020,R_OTB_014,proofs;number_theory;combinatorics
C1094,MATH 300-B19,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MW_1430_1550,R_OTB_014,proofs;number_theory;combinatorics
C1095,MATH 327-A19,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1530_1620,R_MUE_153,analysis;real_analysis
C1096,MATH 334-A19,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_F_1530_1720,R_LOW_206,analysis;pde;complex_analysis
C1097,MATH 342-A19,Art of Problem Solving,0,2,25,any,0,0,4,T_TTH_1300_1420,R_PDL_C038,combinatorics;number_theory;geometry;probability
C1098,MATH 381-A19,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_TTH_0830_0950,R_OTB_014,combinatorics;graph_theory;optimization
C1099,MATH 394-A19,Probability I,1,10,170,any,1,0,4,T_TTH_1000_1120,R_KNE_210,probability;statistics
C1100,MATH 398-B19,Special Topics: WDRP,0,2,15,any,0,0,2,T_F_1530_1720,R_LOW_113,general_math;seminar
C1101,MATH 402-A19,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_1430_1520,R_OTB_014,algebra;number_theory
C1102,MATH 407-A19,Linear Optimization,1,10,150,any,1,0,4,T_MWF_1030_1120,R_KNE_210,optimization;linear_algebra
C1103,MATH 424-A19,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1230_1320,R_SMI_102,analysis;real_analysis
C1104,MATH 427-A19,Complex Analysis,0,2,50,any,0,0,4,T_TTH_1130_1250,R_SMI_102,complex_analysis;analysis
C1105,MATH 441-A19,Topology,0,2,90,any,1,0,4,T_MWF_1530_1620,R_SAV_260,topology;geometry
C1106,MATH 444-A19,Geometries I,0,2,50,any,0,0,4,T_MWF_1430_1520,R_MGH_389,geometry;education
C1107,MATH 461-A19,Combinatorial Theory I,0,2,80,any,1,0,4,T_TTH_1300_1420,R_MUE_153,combinatorics;graph_theory
C1108,MATH 491-A19,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_MWF_1530_1620,R_MGH_389,probability;stochastic_processes
C1109,MATH 504-A19,Modern Algebra,0,2,35,any,0,0,5,T_TTH_1600_1720,R_MEB_248,algebra;algebraic_geometry
C1110,MATH 507-A19,Algebraic Structures,0,2,25,any,0,0,3,T_F_1530_1720,R_LOW_206,algebra;representation_theory
C1111,MATH 514-A19,Network Optimization,0,2,20,any,0,0,3,T_MW_1430_1550,R_MEB_248,optimization;combinatorics;graph_theory
C1112,MATH 521-A19,Advanced Probability,0,2,15,any,0,0,3,T_F_1530_1720,R_MEB_248,probability;analysis
C1113,MATH 526-A19,Real Analysis,0,2,20,any,0,0,5,T_MW_1000_1120,R_PDL_C401,analysis;real_analysis
C1114,MATH 534-A19,Complex Analysis,0,2,25,any,0,0,5,T_MWF_1030_1120,R_MEB_248,complex_analysis;analysis
C1115,MATH 544-A19,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_MW_1000_1120,R_PDL_C038,topology;geometry
C1116,MATH 547-A19,Geometric Structures,0,2,25,any,0,0,3,T_MWF_1530_1620,R_PDL_C401,geometry;differential_geometry
C1117,MATH 550-D19,Seminar in Geometry,0,2,20,any,0,0,3,T_F_1530_1720,R_LOW_113,geometry;seminar
C1118,MATH 580-B19,Departmental Colloquium,0,2,60,any,0,0,2,T_F_1530_1720,R_SMI_102,general_math;seminar
C1119,MATH 581-C19,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_TTH_0830_0950,R_PDL_C401,pde;inverse_problems
C1120,MATH 584-A19,Numerical Linear Algebra,0,2,25,any,0,0,5,T_MW_1430_1550,R_PDL_C401,numerical_analysis;linear_algebra
C1121,MATH 590-A19,Seminar in Probability,0,2,40,any,0,0,3,T_TTH_1600_1720,R_MGH_389,probability;seminar
C1122,MATH 102-A20,Algebra,0,2,40,any,0,0,5,T_MW_1000_1120,R_LOW_206,service;algebra;precalculus
C1123,MATH 103-A20,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_1530_1620,R_MEB_248,service;precalculus
C1124,MATH 111-A20,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1330_1420,R_KNE_210,service;algebra;applications
C1125,MATH 111-B20,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1130_1220,R_SMI_120,service;algebra;applications
C1126,MATH 112-A20,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_0930_1020,R_AND_205,service;calculus;optimization
C1127,MATH 120-A20,Precalculus,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_220,service;precalculus;calculus
C1128,MATH 120-B20,Precalculus,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;precalculus;calculus
C1129,MATH 124-A20,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_GUG_220,service;calculus
C1130,MATH 124-B20,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1430_1520,R_SMI_120,service;calculus
C1131,MATH 124-C20,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;calculus
C1132,MATH 124-D20,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_210,service;calculus
C1133,MATH 124-E20,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_0830_0950,R_KNE_210,service;calculus
C1134,MATH 124-F20,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_SMI_120,service;calculus
C1135,MATH 125-A20,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1230_1320,R_GUG_220,service;calculus
C1136,MATH 125-B20,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_TTH_1300_1420,R_GUG_220,service;calculus
C1137,MATH 125-C20,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_220,service;calculus
C1138,MATH 126-A20,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0930_1020,R_SMI_120,service;calculus;geometry
C1139,MATH 126-B20,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;calculus;geometry
C1140,MATH 126-C20,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_210,service;calculus;geometry
C1141,MATH 126-D20,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_220,service;calculus;geometry
C1142,MATH 134-A20,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1430_1520,R_MEB_248,calculus;honors;linear_algebra
C1143,MATH 200-A20,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1230_1320,R_KNE_210,combinatorics;probability;number_theory
C1144,MATH 207-A20,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_1530_1620,R_KNE_220,differential_equations;applied_math
C1145,MATH 207-C20,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MWF_1330_1420,R_GUG_220,differential_equations;applied_math
C1146,MATH 207-D20,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MWF_1030_1120,R_LOW_206,differential_equations;applied_math
C1147,MATH 208-A20,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MW_1430_1550,R_KNE_210,linear_algebra;applied_math
C1148,MATH 208-B20,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_0830_0920,R_KNE_210,linear_algebra;applied_math
C1149,MATH 209-A20,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1330_1420,R_SMI_102,differential_equations;pde;analysis
C1150,MATH 224-A20,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_MWF_0930_1020,R_KNE_210,calculus;geometry;analysis
C1151,MATH 224-B20,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_0830_0950,R_MUE_153,calculus;geometry;analysis
C1152,MATH 300-A20,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MWF_1230_1320,R_MUE_153,proofs;number_theory;combinatorics
C1153,MATH 300-B20,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MWF_1430_1520,R_MGH_389,proofs;number_theory;combinatorics
C1154,MATH 327-A20,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1430_1520,R_OTB_014,analysis;real_analysis
C1155,MATH 334-A20,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_MWF_1430_1520,R_MGH_389,analysis;pde;complex_analysis
C1156,MATH 342-A20,Art of Problem Solving,0,2,25,any,0,0,4,T_TTH_1430_1550,R_LOW_206,combinatorics;number_theory;geometry;probability
C1157,MATH 381-A20,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_MW_1000_1120,R_SMI_102,combinatorics;graph_theory;optimization
C1158,MATH 394-A20,Probability I,1,10,170,any,1,0,4,T_MW_1000_1120,R_SAV_260,probability;statistics
C1159,MATH 398-B20,Special Topics: WDRP,0,2,15,any,0,0,2,T_F_1530_1720,R_MEB_248,general_math;seminar
C1160,MATH 402-A20,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_1230_1320,R_SAV_260,algebra;number_theory
C1161,MATH 407-A20,Linear Optimization,1,10,150,any,1,0,4,T_TTH_1300_1420,R_KNE_210,optimization;linear_algebra
C1162,MATH 424-A20,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1130_1220,R_SMI_102,analysis;real_analysis
C1163,MATH 427-A20,Complex Analysis,0,2,50,any,0,0,4,T_MWF_1030_1120,R_LOW_206,complex_analysis;analysis
C1164,MATH 441-A20,Topology,0,2,90,any,1,0,4,T_MWF_1330_1420,R_MUE_153,topology;geometry
C1165,MATH 444-A20,Geometries I,0,2,50,any,0,0,4,T_TTH_1130_1250,R_MUE_153,geometry;education
C1166,MATH 461-A20,Combinatorial Theory I,0,2,80,any,1,0,4,T_MWF_1530_1620,R_OTB_014,combinatorics;graph_theory
C1167,MATH 491-A20,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_MWF_1530_1620,R_MGH_389,probability;stochastic_processes
C1168,MATH 504-A20,Modern Algebra,0,2,35,any,0,0,5,T_TTH_1300_1420,R_MGH_389,algebra;algebraic_geometry
C1169,MATH 507-A20,Algebraic Structures,0,2,25,any,0,0,3,T_TTH_1600_1720,R_LOW_206,algebra;representation_theory
C1170,MATH 514-A20,Network Optimization,0,2,20,any,0,0,3,T_MW_1430_1550,R_MEB_248,optimization;combinatorics;graph_theory
C1171,MATH 521-A20,Advanced Probability,0,2,15,any,0,0,3,T_TTH_1430_1550,R_PDL_C038,probability;analysis
C1172,MATH 526-A20,Real Analysis,0,2,20,any,0,0,5,T_MWF_1430_1520,R_PDL_C401,analysis;real_analysis
C1173,MATH 534-A20,Complex Analysis,0,2,25,any,0,0,5,T_MW_1430_1550,R_MEB_248,complex_analysis;analysis
C1174,MATH 544-A20,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_F_1530_1720,R_MEB_248,topology;geometry
C1175,MATH 547-A20,Geometric Structures,0,2,25,any,0,0,3,T_MWF_1330_1420,R_PDL_C401,geometry;differential_geometry
C1176,MATH 550-D20,Seminar in Geometry,0,2,20,any,0,0,3,T_MWF_1030_1120,R_PDL_C401,geometry;seminar
C1177,MATH 580-B20,Departmental Colloquium,0,2,60,any,0,0,2,T_F_1530_1720,R_OTB_014,general_math;seminar
C1178,MATH 581-C20,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_TTH_1600_1720,R_PDL_C401,pde;inverse_problems
C1179,MATH 584-A20,Numerical Linear Algebra,0,2,25,any,0,0,5,T_TTH_1430_1550,R_PDL_C038,numerical_analysis;linear_algebra
C1180,MATH 590-A20,Seminar in Probability,0,2,40,any,0,0,3,T_W_1500_1650,R_MGH_389,probability;seminar
C1181,MATH 102-A21,Algebra,0,2,40,any,0,0,5,T_MWF_1430_1520,R_SMI_102,service;algebra;precalculus
C1182,MATH 103-A21,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_1430_1520,R_LOW_206,service;precalculus
C1183,MATH 111-A21,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_220,service;algebra;applications
C1184,MATH 111-B21,Algebra with Applications,1,10,240,any,1,0,5,T_TTH_0830_0950,R_SMI_120,service;algebra;applications
C1185,MATH 112-A21,Business and Economic Calculus,0,2,90,any,1,0,5,T_MW_1430_1550,R_OTB_014,service;calculus;optimization
C1186,MATH 120-A21,Precalculus,1,10,240,any,1,0,5,T_MW_1430_1550,R_SMI_120,service;precalculus;calculus
C1187,MATH 120-B21,Precalculus,1,10,240,any,1,0,5,T_MWF_1430_1520,R_KNE_210,service;precalculus;calculus
C1188,MATH 124-A21,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;calculus
C1189,MATH 124-B21,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;calculus
C1190,MATH 124-C21,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus
C1191,MATH 124-D21,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_1300_1420,R_GUG_220,service;calculus
C1192,MATH 124-E21,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_0830_0950,R_SMI_120,service;calculus
C1193,MATH 124-F21,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_SMI_120,service;calculus
C1194,MATH 125-A21,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1030_1120,R_GUG_220,service;calculus
C1195,MATH 125-B21,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1330_1420,R_GUG_220,service;calculus
C1196,MATH 125-C21,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;calculus
C1197,MATH 126-A21,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1000_1120,R_GUG_220,service;calculus;geometry
C1198,MATH 126-B21,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;calculus;geometry
C1199,MATH 126-C21,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0930_1020,R_SMI_120,service;calculus;geometry
C1200,MATH 126-D21,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus;geometry
C1201,MATH 134-A21,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1030_1120,R_MGH_389,calculus;honors;linear_algebra
C1202,MATH 200-A21,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_0830_0920,R_KNE_210,combinatorics;probability;number_theory
C1203,MATH 207-A21,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_1130_1220,R_KNE_210,differential_equations;applied_math
C1204,MATH 207-C21,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MWF_1130_1220,R_SMI_120,differential_equations;applied_math
C1205,MATH 207-D21,Introduction to Differential Equations,1,10,50,any,0,0,4,T_TTH_1300_1420,R_MUE_153,differential_equations;applied_math
C1206,MATH 208-A21,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1330_1420,R_KNE_210,linear_algebra;applied_math
C1207,MATH 208-B21,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1530_1620,R_KNE_210,linear_algebra;applied_math
C1208,MATH 209-A21,Linear Analysis,0,2,50,any,0,0,4,T_TTH_1430_1550,R_MGH_389,differential_equations;pde;analysis
C1209,MATH 224-A21,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_TTH_1130_1250,R_KNE_210,calculus;geometry;analysis
C1210,MATH 224-B21,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_MWF_1430_1520,R_MGH_389,calculus;geometry;analysis
C1211,MATH 300-A21,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_TTH_1430_1550,R_AND_205,proofs;number_theory;combinatorics
C1212,MATH 300-B21,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_TTH_1600_1720,R_MGH_389,proofs;number_theory;combinatorics
C1213,MATH 327-A21,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MW_1430_1550,R_MUE_153,analysis;real_analysis
C1214,MATH 334-A21,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_MWF_1030_1120,R_MGH_389,analysis;pde;complex_analysis
C1215,MATH 342-A21,Art of Problem Solving,0,2,25,any,0,0,4,T_TTH_1300_1420,R_PDL_C038,combinatorics;number_theory;geometry;probability
C1216,MATH 381-A21,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_TTH_1000_1120,R_MUE_153,combinatorics;graph_theory;optimization
C1217,MATH 394-A21,Probability I,1,10,170,any,1,0,4,T_TTH_1000_1120,R_KNE_220,probability;statistics
C1218,MATH 398-B21,Special Topics: WDRP,0,2,15,any,0,0,2,T_MWF_1030_1120,R_PDL_C401,general_math;seminar
C1219,MATH 402-A21,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_1130_1220,R_SAV_260,algebra;number_theory
C1220,MATH 407-A21,Linear Optimization,1,10,150,any,1,0,4,T_MWF_1030_1120,R_KNE_210,optimization;linear_algebra
C1221,MATH 424-A21,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_TTH_1430_1550,R_MUE_153,analysis;real_analysis
C1222,MATH 427-A21,Complex Analysis,0,2,50,any,0,0,4,T_MWF_1530_1620,R_SMI_102,complex_analysis;analysis
C1223,MATH 441-A21,Topology,0,2,90,any,1,0,4,T_TTH_0830_0950,R_AND_205,topology;geometry
C1224,MATH 444-A21,Geometries I,0,2,50,any,0,0,4,T_MWF_1330_1420,R_MUE_153,geometry;education
C1225,MATH 461-A21,Combinatorial Theory I,0,2,80,any,1,0,4,T_TTH_0830_0950,R_SMI_102,combinatorics;graph_theory
C1226,MATH 491-A21,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_MWF_1330_1420,R_MEB_248,probability;stochastic_processes
C1227,MATH 504-A21,Modern Algebra,0,2,35,any,0,0,5,T_MW_1430_1550,R_LOW_206,algebra;algebraic_geometry
C1228,MATH 507-A21,Algebraic Structures,0,2,25,any,0,0,3,T_TTH_0830_0950,R_PDL_C038,algebra;representation_theory
C1229,MATH 514-A21,Network Optimization,0,2,20,any,0,0,3,T_MW_1000_1120,R_PDL_C038,optimization;combinatorics;graph_theory
C1230,MATH 521-A21,Advanced Probability,0,2,15,any,0,0,3,T_F_1530_1720,R_PDL_C401,probability;analysis
C1231,MATH 526-A21,Real Analysis,0,2,20,any,0,0,5,T_TTH_1300_1420,R_MEB_248,analysis;real_analysis
